num_threads_ 2, 903
, 870
, 872
, 868
, 864
, 853
, 864
, 854
, 857
, 850

num_threads_ 4, 449
, 456
, 452
, 462
, 449
, 463
, 449
, 441
, 443
, 453

num_threads_ 8, 264
, 257
, 277
, 257
, 271
, 257
, 289
, 255
, 260
, 268

num_threads_ 16, 288
, 311
, 288
, 290
, 309
, 304
, 300
, 289
, 288
, 292

num_threads_ 32, 291
, 291
, 289
, 290
, 291
, 291
, 295
, 291
, 287
, 293

num_threads_ 64, 280
, 297
, 282
, 287
, 286
, 296
, 285
, 293
, 284
, 298

